method_id,method,output_metric,rank,input_source,input,parameter_key,spearman_correlation,absolute_correlation
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,20,method,transient_images_per_identity_proof,methods.reusable_age_token.transient_images_per_identity_proof,-0.002371778681652712,0.002371778681652712
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,21,method,identity_proofing_rate,methods.reusable_age_token.identity_proofing_rate,-0.0021345699778458284,0.0021345699778458284
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,22,method,minor_detection_rate,methods.reusable_age_token.minor_detection_rate,-0.0021213110519845246,0.0021213110519845246
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,23,method,catastrophic_exposure_fraction,methods.reusable_age_token.catastrophic_exposure_fraction,0.002096079356422432,0.002096079356422432
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,24,method,biometric_scans_per_identity_proof,methods.reusable_age_token.biometric_scans_per_identity_proof,0.0004807551215043021,0.0004807551215043021
reusable_age_token,Reusable third-party age token,higher_friction_adult_adverse_outcomes,25,method,variable_cost_per_check,methods.reusable_age_token.variable_cost_per_check,0.0003626558406250624,0.0003626558406250624
reusable_age_token,Reusable third-party age token,identity_records_created,1,method,identity_proofing_rate,methods.reusable_age_token.identity_proofing_rate,0.8067400761704082,0.8067400761704082
reusable_age_token,Reusable third-party age token,identity_records_created,2,method,records_per_identity_proof,methods.reusable_age_token.records_per_identity_proof,0.46225559397322225,0.46225559397322225
reusable_age_token,Reusable third-party age token,identity_records_created,3,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.2859438820857056,0.2859438820857056
reusable_age_token,Reusable third-party age token,identity_records_created,4,method,verification_check_rate,methods.reusable_age_token.verification_check_rate,0.09841863073450345,0.09841863073450345
reusable_age_token,Reusable third-party age token,identity_records_created,5,method,biometric_scans_per_identity_proof,methods.reusable_age_token.biometric_scans_per_identity_proof,-0.012778205278583284,0.012778205278583284
reusable_age_token,Reusable third-party age token,identity_records_created,6,method,record_retention_years,methods.reusable_age_token.record_retention_years,-0.0124077460353311,0.0124077460353311
reusable_age_token,Reusable third-party age token,identity_records_created,7,method,centralized_record_fraction,methods.reusable_age_token.centralized_record_fraction,0.010155892560606358,0.010155892560606358
reusable_age_token,Reusable third-party age token,identity_records_created,8,method,third_party_disclosures_per_identity_proof,methods.reusable_age_token.third_party_disclosures_per_identity_proof,0.009285568187106227,0.009285568187106227
reusable_age_token,Reusable third-party age token,identity_records_created,9,method,age_assertions_per_check,methods.reusable_age_token.age_assertions_per_check,0.00867027415124411,0.00867027415124411
reusable_age_token,Reusable third-party age token,identity_records_created,10,method,fixed_annual_cost,methods.reusable_age_token.fixed_annual_cost,0.0075290322442916145,0.0075290322442916145
reusable_age_token,Reusable third-party age token,identity_records_created,11,method,catastrophic_breach_probability,methods.reusable_age_token.catastrophic_breach_probability,-0.007469245567403698,0.007469245567403698
reusable_age_token,Reusable third-party age token,identity_records_created,12,method,minor_substitution_rate,methods.reusable_age_token.minor_substitution_rate,-0.00561637083651855,0.00561637083651855
reusable_age_token,Reusable third-party age token,identity_records_created,13,method,higher_friction_abandonment_multiplier,methods.reusable_age_token.higher_friction_abandonment_multiplier,0.005400927981360371,0.005400927981360371
reusable_age_token,Reusable third-party age token,identity_records_created,14,scenario,minor_share,scenario.minor_share,0.005102852416345141,0.005102852416345141
reusable_age_token,Reusable third-party age token,identity_records_created,15,method,adult_abandonment_rate,methods.reusable_age_token.adult_abandonment_rate,-0.00453607373019843,0.00453607373019843
reusable_age_token,Reusable third-party age token,identity_records_created,16,method,transient_images_per_identity_proof,methods.reusable_age_token.transient_images_per_identity_proof,-0.004004547195425819,0.004004547195425819
reusable_age_token,Reusable third-party age token,identity_records_created,17,method,minor_circumvention_rate,methods.reusable_age_token.minor_circumvention_rate,0.0033355642375582258,0.0033355642375582258
reusable_age_token,Reusable third-party age token,identity_records_created,18,method,variable_cost_per_check,methods.reusable_age_token.variable_cost_per_check,-0.0026090213248196087,0.0026090213248196087
reusable_age_token,Reusable third-party age token,identity_records_created,19,method,adult_false_rejection_rate,methods.reusable_age_token.adult_false_rejection_rate,0.0018207631059443054,0.0018207631059443054
reusable_age_token,Reusable third-party age token,identity_records_created,20,method,higher_friction_false_rejection_multiplier,methods.reusable_age_token.higher_friction_false_rejection_multiplier,-0.001724072543249629,0.001724072543249629
reusable_age_token,Reusable third-party age token,identity_records_created,21,method,minor_detection_rate,methods.reusable_age_token.minor_detection_rate,0.0016346724998218692,0.0016346724998218692
reusable_age_token,Reusable third-party age token,identity_records_created,22,method,catastrophic_exposure_fraction,methods.reusable_age_token.catastrophic_exposure_fraction,0.0016052030541780814,0.0016052030541780814
reusable_age_token,Reusable third-party age token,identity_records_created,23,method,variable_cost_per_identity_proof,methods.reusable_age_token.variable_cost_per_identity_proof,0.0013955666881742266,0.0013955666881742266
reusable_age_token,Reusable third-party age token,identity_records_created,24,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,-0.0011044182313537673,0.0011044182313537673
reusable_age_token,Reusable third-party age token,identity_records_created,25,method,annual_breach_probability,methods.reusable_age_token.annual_breach_probability,0.0007955560647662224,0.0007955560647662224
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,1,method,record_retention_years,methods.reusable_age_token.record_retention_years,0.6773921701923329,0.6773921701923329
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,2,method,identity_proofing_rate,methods.reusable_age_token.identity_proofing_rate,0.5013259557523064,0.5013259557523064
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,3,method,centralized_record_fraction,methods.reusable_age_token.centralized_record_fraction,0.32380972069461195,0.32380972069461195
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,4,method,records_per_identity_proof,methods.reusable_age_token.records_per_identity_proof,0.29034966619860386,0.29034966619860386
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,5,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.18489003040621202,0.18489003040621202
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,6,method,verification_check_rate,methods.reusable_age_token.verification_check_rate,0.07087219342831688,0.07087219342831688
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,7,method,catastrophic_breach_probability,methods.reusable_age_token.catastrophic_breach_probability,-0.008882285024928915,0.008882285024928915
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,8,method,catastrophic_exposure_fraction,methods.reusable_age_token.catastrophic_exposure_fraction,0.00681894603527158,0.00681894603527158
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,9,method,transient_images_per_identity_proof,methods.reusable_age_token.transient_images_per_identity_proof,-0.006797882874463153,0.006797882874463153
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,10,method,minor_circumvention_rate,methods.reusable_age_token.minor_circumvention_rate,0.006795739622526297,0.006795739622526297
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,11,method,variable_cost_per_check,methods.reusable_age_token.variable_cost_per_check,-0.0065171687377108675,0.0065171687377108675
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,12,method,higher_friction_abandonment_multiplier,methods.reusable_age_token.higher_friction_abandonment_multiplier,0.005631794536844718,0.005631794536844718
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,13,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,0.004646194115362478,0.004646194115362478
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,14,method,minor_detection_rate,methods.reusable_age_token.minor_detection_rate,0.004372527920757012,0.004372527920757012
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,15,method,third_party_disclosures_per_identity_proof,methods.reusable_age_token.third_party_disclosures_per_identity_proof,0.004310697134012279,0.004310697134012279
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,16,method,adult_false_rejection_rate,methods.reusable_age_token.adult_false_rejection_rate,-0.0032827873650891153,0.0032827873650891153
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,17,method,age_assertions_per_check,methods.reusable_age_token.age_assertions_per_check,0.0032151357176060545,0.0032151357176060545
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,18,method,higher_friction_false_rejection_multiplier,methods.reusable_age_token.higher_friction_false_rejection_multiplier,0.003074126435981651,0.003074126435981651
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,19,method,variable_cost_per_identity_proof,methods.reusable_age_token.variable_cost_per_identity_proof,0.002611290498708516,0.002611290498708516
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,20,method,annual_breach_probability,methods.reusable_age_token.annual_breach_probability,0.0025656589900502633,0.0025656589900502633
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,21,method,minor_substitution_rate,methods.reusable_age_token.minor_substitution_rate,-0.0017373703770469484,0.0017373703770469484
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,22,scenario,minor_share,scenario.minor_share,-0.001044254912385702,0.001044254912385702
reusable_age_token,Reusable third-party age token,centralized_records_at_risk,23,method,adult_abandonment_rate,methods.reusable_age_token.adult_abandonment_rate,0.000946519932474608,0.000946519932474608
